entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000355,发动机安全管理系统_发动机_传动皮带,Component,发动机附件驱动皮带，需检查张紧度与磨损情况；发动机驱动附件的传动皮带组件,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_16;发动机::D16维护保养手册::chunk_17;发动机::D16维护保养手册::chunk_18;发动机::D16维护保养手册::chunk_19;发动机::D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000356,发动机安全管理系统_发动机_发动机控制模块,Component,发动机核心电子控制单元单板,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000357,发动机安全管理系统_发动机_增压空气冷却器,Component,发动机增压空气冷却装置，降低进气温度提高效率,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000358,发动机安全管理系统_发动机_涡轮增压器,Component,发动机进气增压核心部件，运行时产生高温和高速旋转；发动机进气增压核心模块,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_0;发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000359,发动机安全管理系统_发动机_皮带张紧器,Component,发动机传动皮带的自动张紧模块，无需手动调整,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_16;发动机::D16维护保养手册::chunk_17;发动机::D16维护保养手册::chunk_18;发动机::D16维护保养手册::chunk_19,,D16维护保养手册.md
ENT_000360,发动机安全管理系统_发动机_空气过滤器,Component,防止异物进入发动机入口的关键防护组件,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_0,,D16维护保养手册.md
ENT_000361,发动机安全管理系统_增压空气系统_增压空气管,Component,增压空气输送管路组件,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000362,发动机安全管理系统_排气系统_排气弯管,Component,涡轮增压器连接的排气部件,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000363,发动机安全管理系统_操舵器_电动操舵器,Component,操舵系统内的电动执行机构，需检查油位及连杆,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_20;发动机::D16维护保养手册::chunk_21;发动机::D16维护保养手册::chunk_22;发动机::D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000364,发动机安全管理系统_润滑系统_机油过滤器,Component,润滑系统核心过滤部件，需定期更换以保机油清洁,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000365,发动机安全管理系统_燃油系统_压力表,Component,双联过滤器装配的压力监测仪表,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000366,发动机安全管理系统_燃油系统_手泵,Component,燃油系统手动输油泵，用于排除空气或预供燃油；燃油系统手动排气泵组件,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11;发动机::D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000367,发动机安全管理系统_燃油系统_燃油过滤器,Component,燃油系统核心过滤部件，防止杂质进入发动机；燃油系统中的核心过滤组件,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_11;发动机::D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000368,发动机安全管理系统_燃油系统_细过滤器,Component,发动机标配安装的燃油精细过滤组件,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000369,发动机安全管理系统_燃油系统_预过滤器,Component,船用装置可选安装的燃油预处理过滤组件,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000370,DiagnosticMethod_Check Fault Code,DiagnosticMethod,通过显示屏查看故障号码及内容的诊断方法；读取并检查系统存储故障代码的诊断方法,发动机::D8操作手册,发动机::D8操作手册::chunk_12;发动机::D8操作手册::chunk_21,,D8操作手册.md
ENT_000371,DiagnosticMethod_Check GPS Antenna,DiagnosticMethod,检查 GPS 天线是否被遮挡或自由移动的诊断方法,发动机::D8操作手册,发动机::D8操作手册::chunk_18,,D8操作手册.md
ENT_000372,DiagnosticMethod_Check Joystick Center Position,DiagnosticMethod,检查操纵杆是否处于中心位置以确认停靠模式激活条件,发动机::D8操作手册,发动机::D8操作手册::chunk_15,,D8操作手册.md
ENT_000373,DiagnosticMethod_Fuel Consumption Check,DiagnosticMethod,航行前计算距离和燃油消耗量的检查方法,发动机::D8操作手册,发动机::D8操作手册::chunk_7,,D8操作手册.md
ENT_000374,DiagnosticMethod_Read Engine Data,DiagnosticMethod,授权车间读取计算机记录的发动机数据,发动机::D8操作手册,发动机::D8操作手册::chunk_10;发动机::D8操作手册::chunk_11;发动机::D8操作手册::chunk_8;发动机::D8操作手册::chunk_9,,D8操作手册.md
ENT_000375,DiagnosticMethod_Visual Inspection Before Start,DiagnosticMethod,启动前及停机后对发动机舱进行目视检查的方法,发动机::D8操作手册,发动机::D8操作手册::chunk_0,,D8操作手册.md
ENT_000376,Marine Engine System_DiagnosticMethod_Check Key ID,DiagnosticMethod,通过面板检查电子钥匙 ID 是否与系统注册一致的诊断方法,发动机::D8操作手册,发动机::D8操作手册::chunk_29,,D8操作手册.md
ENT_000377,Marine Engine System_DiagnosticMethod_View EVC Info,DiagnosticMethod,通过菜单查看已安装配件、部件和软件版本的诊断方法,发动机::D8操作手册,发动机::D8操作手册::chunk_29,,D8操作手册.md
ENT_000378,Marine Engine System_DiagnosticMethod_Visual Inspection,DiagnosticMethod,起动前和停止后对发动机及舱室进行目视检查,发动机::D8操作手册,发动机::D8操作手册::chunk_24,,D8操作手册.md
ENT_000379,Volvo Penta Engine_Cooling System_Cooling Water Inlet Check,DiagnosticMethod,每次保养时检查冷却水旋塞操作及进水口格栅,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000380,Volvo Penta Engine_Diagnostic_Battery Voltage Check,DiagnosticMethod,使用电压表检查电池充电状态和寿命的诊断方法,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_29;发动机::D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000381,Volvo Penta Engine_Diagnostic_Cylinder Measurement,DiagnosticMethod,通过测量气缸尺寸来确定活塞安装可行性或缸体更换必要性的检测手段,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_6,,D8维护保养手册.md
ENT_000382,Volvo Penta Engine_Diagnostic_Engine Room Condensation Check,DiagnosticMethod,检查发动机舱有无冷凝情况以确保通风良好的诊断步骤,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_29;发动机::D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000383,Volvo Penta Engine_Diagnostic_VODIA Software Check,DiagnosticMethod,使用 VODIA 工具读取重置参数及故障码,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000384,Volvo Penta Engine_Lubrication System_Oil Analysis,DiagnosticMethod,沃尔沃遍达机油分析，检测磨损颗粒及污染物,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000385,Volvo Penta Engine_Maintenance_Compressor Oil Check,DiagnosticMethod,压缩机油位检查及加注方法,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000386,Volvo Penta Engine_Maintenance_General Visual Inspection,DiagnosticMethod,发动机起动前后目视检查通用方法,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000387,Volvo Penta Engine_Steering System_Electric Steering Unit_Linkage Inspection,DiagnosticMethod,检查操舵器螺栓接头固定情况及执行器与舵之间连杆是否受束缚,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_21,,D8维护保养手册.md
ENT_000388,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,通过油尺检查机油液位的诊断方法；通过量油尺检查变速箱油位的诊断方法；检查电动操舵器油位的诊断方法,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12;发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20,,D8维护保养手册.md
ENT_000389,Volvo Penta Engine_Transmission System_Exhaust Plate Inspection,DiagnosticMethod,检查排气板白色部分及密封件磨损情况的诊断方法,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000390,Volvo Penta Engine_Transmission System_Shaft Seal Inspection,DiagnosticMethod,检查轴填料函泄漏与裂纹的诊断步骤,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20,,D8维护保养手册.md
ENT_000391,发动机安全管理系统_传动装置_升船后测试,DiagnosticMethod,升船后尽快进行的驱动装置测试，包含 DPH 倾斜及运行器情况检查,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000392,发动机安全管理系统_冷却系统_检查冷却剂液位,DiagnosticMethod,在发动机冷却状态下检查膨胀箱液位的诊断步骤,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_12;发动机::D16维护保养手册::chunk_13;发动机::D16维护保养手册::chunk_14;发动机::D16维护保养手册::chunk_15,,D16维护保养手册.md
ENT_000393,发动机安全管理系统_机油分析,DiagnosticMethod,通过机油样本检测系统状态的诊断方法,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000394,发动机安全管理系统_润滑系统_油位检查,DiagnosticMethod,停止发动机几分钟后检查机油油位是否在标准范围内,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_6,,D16维护保养手册.md
ENT_000395,发动机安全管理系统_润滑系统_泄漏检查,DiagnosticMethod,起动发动机后检查过滤器及周边管路是否出现泄漏,发动机::D16维护保养手册,发动机::D16维护保养手册::chunk_6,,D16维护保养手册.md
ENT_000396,Marine Engine System_4 Inch Screen,Equipment,沃尔沃遍达控制系统可选补充的 4 英寸显示器,发动机::D8操作手册,发动机::D8操作手册::chunk_12,,D8操作手册.md
ENT_000397,Marine Engine System_7 Inch Screen,Equipment,7 英寸显示器，用于查看和控制沃尔沃遍达控制系统中所有已安装的功能,发动机::D8操作手册,发动机::D8操作手册::chunk_13,,D8操作手册.md
ENT_000398,Marine Engine System_Autopilot,Equipment,自动操舵仪系统，包含罗盘单元和显示器，用于保持直线航线；自动操舵仪设备，用于自动保持或调整航向,发动机::D8操作手册,发动机::D8操作手册::chunk_15;发动机::D8操作手册::chunk_16,,D8操作手册.md
ENT_000399,Marine Engine System_Battery Management System,Equipment,负责管理船只电源分配和电池状态的核心设备,发动机::D8操作手册,发动机::D8操作手册::chunk_18,,D8操作手册.md
ENT_000400,Marine Engine System_Control Device,Equipment,控制装置，包含单杆或双杆控制单元用于换档和油门,发动机::D8操作手册,发动机::D8操作手册::chunk_14,,D8操作手册.md
ENT_000401,Marine Engine System_Dynamic Positioning System,Equipment,通过 GPS 和罗盘信号帮助固定船只位置和航向的动态定位系统,发动机::D8操作手册,发动机::D8操作手册::chunk_17,,D8操作手册.md
ENT_000402,Marine Engine System_EVC System,Equipment,电子船舶控制系统，用于发动机齿轮及操舵控制的整套系统,发动机::D8操作手册,发动机::D8操作手册::chunk_10;发动机::D8操作手册::chunk_11;发动机::D8操作手册::chunk_8;发动机::D8操作手册::chunk_9,,D8操作手册.md
ENT_000403,Marine Engine System_Electronic Key Panel,Equipment,电子钥匙面板，用于解锁 EVC 系统及激活主站,发动机::D8操作手册,发动机::D8操作手册::chunk_20,,D8操作手册.md
ENT_000404,Marine Engine System_Engine,Equipment,船舶动力核心设备，需进行起动前目视检查,发动机::D8操作手册,发动机::D8操作手册::chunk_24,,D8操作手册.md
ENT_000405,Marine Engine System_External Steering,Equipment,沃尔沃遍达外部舵设备，可连接第三方控制系统；外部转向系统，与动力升降系统协同工作；外部转向设备，包括方向盘等机械转向机构,发动机::D8操作手册,发动机::D8操作手册::chunk_10;发动机::D8操作手册::chunk_11;发动机::D8操作手册::chunk_14;发动机::D8操作手册::chunk_16;发动机::D8操作手册::chunk_8;发动机::D8操作手册::chunk_9,,D8操作手册.md
