rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000404,Marine Engine System,System,HAS_COMPONENT,Marine Engine System_Stern Drive,Equipment,船舶发动机系统包含船尾驱动装置作为核心推进设备,发动机::D8操作手册,发动机::D8操作手册::chunk_19
REL_000405,Marine Engine System,System,HAS_COMPONENT,Marine Engine System_Turbocharger,Component,机舱发动机系统包含涡轮增压器作为其关键组成部分,发动机::D8操作手册,发动机::D8操作手册::chunk_1;发动机::D8操作手册::chunk_2;发动机::D8操作手册::chunk_3;发动机::D8操作手册::chunk_4
REL_000406,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Check Water For Swimmers,SafetyNote,船用发动机系统操作涉及检查水中游泳者安全须知,发动机::D8操作手册,发动机::D8操作手册::chunk_7
REL_000407,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Chemical Health Protection,SafetyNote,发动机系统维护需遵守化学品健康防护规则,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000408,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Engine Lockout Procedure,SafetyNote,发动机系统维修前需执行锁止程序,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000409,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Engine Room Ventilation Time,SafetyNote,船舶发动机系统关联起动前机舱通风时间的安全要求,发动机::D8操作手册,发动机::D8操作手册::chunk_19
REL_000410,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Environmental Waste Disposal,SafetyNote,发动机系统需遵守环保废物处理安全 note,发动机::D8操作手册,发动机::D8操作手册::chunk_10;发动机::D8操作手册::chunk_11;发动机::D8操作手册::chunk_8;发动机::D8操作手册::chunk_9
REL_000411,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Fire And Explosion Prevention,SafetyNote,发动机系统整体需遵守防火防爆安全规则,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000412,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_No Engine Modification,SafetyNote,发动机系统需遵守禁止改装安全 note,发动机::D8操作手册,发动机::D8操作手册::chunk_10;发动机::D8操作手册::chunk_11;发动机::D8操作手册::chunk_8;发动机::D8操作手册::chunk_9
REL_000413,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_No High Pressure Washing On Engine,SafetyNote,整个发动机系统清洁时禁止使用高压清洗设备,发动机::D8操作手册,发动机::D8操作手册::chunk_5;发动机::D8操作手册::chunk_6
REL_000414,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_No Overload,SafetyNote,发动机系统需遵守禁止过载安全 note,发动机::D8操作手册,发动机::D8操作手册::chunk_10;发动机::D8操作手册::chunk_11;发动机::D8操作手册::chunk_8;发动机::D8操作手册::chunk_9
REL_000415,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_No Start Aid Spray,SafetyNote,船舶发动机系统关联禁止使用起动喷射器的安全禁忌,发动机::D8操作手册,发动机::D8操作手册::chunk_19
REL_000416,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Personal Protective Equipment Usage,SafetyNote,发动机系统操作需佩戴个人防护装备,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000417,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Read Operation Manual,SafetyNote,船用发动机系统维护要求阅读操作手册安全须知,发动机::D8操作手册,发动机::D8操作手册::chunk_7
REL_000418,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Rotating Parts And Hot Surface Warning,SafetyNote,发动机系统需警示旋转部件和高温表面风险,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000419,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Stop Engine Before Clutch Adjustment,SafetyNote,船用发动机系统涉及离合器调整前停机安全须知,发动机::D8操作手册,发动机::D8操作手册::chunk_7
REL_000420,Marine Engine System,System,HAS_SAFETY_NOTE,SafetyNote_Ventilation Requirement,SafetyNote,发动机系统运行需满足通风环境要求,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000421,Marine Engine System,System,REPAIRED_BY,RepairMethod_Lockout And Tagout,RepairMethod,发动机系统维修前需执行电源锁止隔离方法,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000422,Marine Engine System,System,REPAIRED_BY,RepairMethod_Proper Waste Disposal,RepairMethod,发动机系统维护涉及废油及有害废物的正确处理,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000423,Marine Engine System,System,REPAIRED_BY,RepairMethod_Stop Engine Via Auxiliary Device,RepairMethod,发动机系统故障时可通过辅助停机方法进行修复处理,发动机::D8操作手册,发动机::D8操作手册::chunk_22
REL_000424,Marine Engine System,System,REQUIRES,DiagnosticMethod_Fuel Consumption Check,DiagnosticMethod,船用发动机系统航行前需要燃油消耗检查方法,发动机::D8操作手册,发动机::D8操作手册::chunk_7
REL_000425,Marine Engine System,System,REQUIRES,RepairMethod_Warm Up Engine,RepairMethod,系统在使用满功率前必须执行发动机暖机程序,发动机::D8操作手册,发动机::D8操作手册::chunk_21
REL_000426,Marine Engine System_4 Inch Screen,Equipment,CONTROLS,Marine Engine System,System,4 英寸屏幕可查看和控制系统中所有已安装功能,发动机::D8操作手册,发动机::D8操作手册::chunk_12
REL_000427,Marine Engine System_7 Inch Screen,Equipment,CONTROLS,Marine Engine System,System,7 英寸屏幕可查看和控制沃尔沃遍达控制系统中所有已安装的功能,发动机::D8操作手册,发动机::D8操作手册::chunk_13
REL_000428,Marine Engine System_7 Inch Screen,Equipment,HAS_PARAMETER,Marine Engine System_Parameter_Neutral Warning Sound,Parameter,显示屏可设置空档警告声参数,发动机::D8操作手册,发动机::D8操作手册::chunk_28
REL_000429,Marine Engine System_7 Inch Screen,Equipment,HAS_PARAMETER,Parameter_Boat Speed,Parameter,7 英寸屏幕可显示船速参数,发动机::D8操作手册,发动机::D8操作手册::chunk_13
REL_000430,Marine Engine System_7 Inch Screen,Equipment,HAS_PARAMETER,Parameter_Exhaust Temperature,Parameter,7 英寸屏幕可显示排气温度参数,发动机::D8操作手册,发动机::D8操作手册::chunk_13
REL_000431,Marine Engine System_7 Inch Screen,Equipment,HAS_SAFETY_NOTE,SafetyNote_Dark Station Mode Warning,SafetyNote,7 英寸屏幕有关暗站模式的安全警告，启用后不会显示错误消息,发动机::D8操作手册,发动机::D8操作手册::chunk_13
REL_000432,Marine Engine System_7 Inch Screen,Equipment,HAS_SAFETY_NOTE,SafetyNote_Use Screen Cover When Not In Use,SafetyNote,7 英寸屏幕需在船未使用时使用保护盖防止阳光损坏,发动机::D8操作手册,发动机::D8操作手册::chunk_13
REL_000433,Marine Engine System_7 Inch Screen,Equipment,REPAIRED_BY,RepairMethod_Replace Instrument,RepairMethod,7 英寸屏幕上的仪表可通过更换仪表方法进行维修,发动机::D8操作手册,发动机::D8操作手册::chunk_13
REL_000434,Marine Engine System_Active Corrosion Protection,Component,CONTROLS,Marine Engine System_Stern Drive,Equipment,主动防腐保护系统控制船尾驱动装置的防腐保护状态,发动机::D8操作手册,发动机::D8操作手册::chunk_19
REL_000435,Marine Engine System_Active Corrosion Protection,Component,HAS_FAULT,FaultPhenomenon_Corrosion Danger,FaultPhenomenon,主动防腐蚀保护系统可能出现腐蚀危险故障,发动机::D8操作手册,发动机::D8操作手册::chunk_18
REL_000436,Marine Engine System_Active Corrosion Protection,Component,HAS_SAFETY_NOTE,SafetyNote_ACP Chlorine Gas,SafetyNote,主动防腐蚀保护系统工作时有氯气释放安全注意,发动机::D8操作手册,发动机::D8操作手册::chunk_18
REL_000437,Marine Engine System_Active Corrosion Protection,Component,MONITORS,Marine Engine System_Drive Device,Component,主动防腐蚀保护系统监测驱动装置状态,发动机::D8操作手册,发动机::D8操作手册::chunk_18
REL_000438,Marine Engine System_Alternator,Component,HAS_FAULT,Marine Engine System_FaultPhenomenon_Alternator Damage,FaultPhenomenon,交流发电机可能出现损坏故障,发动机::D8操作手册,发动机::D8操作手册::chunk_28
REL_000439,Marine Engine System_Autopilot,Equipment,CONTROLS,Marine Engine System_External Steering,Equipment,自动操舵仪控制外部转向系统以调整船的转向,发动机::D8操作手册,发动机::D8操作手册::chunk_15
REL_000440,Marine Engine System_Autopilot,Equipment,HAS_COMPONENT,Marine Engine System_Compass Unit,Component,自动操舵仪内部包含罗盘单元组件提供航向传感,发动机::D8操作手册,发动机::D8操作手册::chunk_15
REL_000441,Marine Engine System_Autopilot,Equipment,HAS_COMPONENT,Marine Engine System_Glass Cockpit Display,Equipment,自动操舵仪系统依赖玻璃驾驶舱显示器进行信息显示,发动机::D8操作手册,发动机::D8操作手册::chunk_15
REL_000442,Marine Engine System_Autopilot,Equipment,HAS_SAFETY_NOTE,SafetyNote_Helm Supervision Requirement,SafetyNote,自动操舵仪使用需遵守舵手监督要求的安全注意事项,发动机::D8操作手册,发动机::D8操作手册::chunk_15
REL_000443,Marine Engine System_Autopilot,Equipment,MONITORS,Parameter_Heading,Parameter,自动操舵仪监测并显示当前航向参数,发动机::D8操作手册,发动机::D8操作手册::chunk_16
REL_000444,Marine Engine System_Battery,Equipment,HAS_FAULT,Marine Engine System_FaultPhenomenon_Battery Discharge,FaultPhenomenon,电池可能出现电量耗尽故障,发动机::D8操作手册,发动机::D8操作手册::chunk_28
REL_000445,Marine Engine System_Battery,Equipment,HAS_PARAMETER,Marine Engine System_Parameter_Electrolyte Density,Parameter,电池设备具有电解液密度状态参数,发动机::D8操作手册,发动机::D8操作手册::chunk_31
REL_000446,Marine Engine System_Battery,Component,HAS_SAFETY_NOTE,SafetyNote_Correct Battery Polarity Connection,SafetyNote,电池安装时必须确认极性连接正确,发动机::D8操作手册,发动机::D8操作手册::chunk_5;发动机::D8操作手册::chunk_6
REL_000447,Marine Engine System_Battery,Component,HAS_SAFETY_NOTE,SafetyNote_Fire And Explosion Prevention,SafetyNote,电池组件因氢气风险需特别注意防火防爆,发动机::D8操作手册,发动机::D8操作手册::chunk_0
REL_000448,Marine Engine System_Battery,Component,HAS_SAFETY_NOTE,SafetyNote_No Open Flame Near Battery,SafetyNote,电池舱附近作业需遵守无明火安全禁忌,发动机::D8操作手册,发动机::D8操作手册::chunk_5;发动机::D8操作手册::chunk_6
REL_000449,Marine Engine System_Battery,Component,HAS_SAFETY_NOTE,SafetyNote_Wear Goggles For Fuel And Battery Work,SafetyNote,电池搬运及充电作业时需遵循佩戴护目镜的安全规定,发动机::D8操作手册,发动机::D8操作手册::chunk_5;发动机::D8操作手册::chunk_6
REL_000450,Marine Engine System_Battery,Equipment,REPAIRED_BY,Marine Engine System_RepairMethod_Clean Battery Terminals,RepairMethod,电池故障可通过清洁终端修复,发动机::D8操作手册,发动机::D8操作手册::chunk_28
REL_000451,Marine Engine System_Battery,Equipment,REQUIRES,Marine Engine System_RepairMethod_Charge Battery,RepairMethod,电池维护需要定期充电,发动机::D8操作手册,发动机::D8操作手册::chunk_28
REL_000452,Marine Engine System_Battery Management System,Equipment,HAS_COMPONENT,Marine Engine System_Battery Management Display,Component,电池管理系统包含显示模块,发动机::D8操作手册,发动机::D8操作手册::chunk_18
REL_000453,Marine Engine System_Battery Management System,Equipment,HAS_COMPONENT,Marine Engine System_Battery Management Unit,Component,电池管理系统包含控制单元,发动机::D8操作手册,发动机::D8操作手册::chunk_18
REL_000454,Marine Engine System_Battery Management System,Equipment,HAS_PARAMETER,Parameter_Battery Current,Parameter,电池管理系统监测电流参数,发动机::D8操作手册,发动机::D8操作手册::chunk_18
REL_000455,Marine Engine System_Battery Management Unit,Component,HAS_SAFETY_NOTE,SafetyNote_BCM Remote Disable,SafetyNote,电池管理单元作业需遵守远程禁用安全 note,发动机::D8操作手册,发动机::D8操作手册::chunk_18
REL_000456,Marine Engine System_Battery Sensor,Component,HAS_PARAMETER,Parameter_Battery Health,Parameter,电池传感器提供健康状态参数,发动机::D8操作手册,发动机::D8操作手册::chunk_14
REL_000457,Marine Engine System_Battery Sensor,Component,HAS_PARAMETER,Parameter_Battery SOC,Parameter,电池传感器提供充电状态参数,发动机::D8操作手册,发动机::D8操作手册::chunk_14
REL_000458,Marine Engine System_Battery Sensor,Component,REPAIRED_BY,RepairMethod_Reset Battery Sensor,RepairMethod,电池传感器更换后需执行重置维修,发动机::D8操作手册,发动机::D8操作手册::chunk_18
REL_000459,Marine Engine System_Component_Engine Type Plate,Component,HAS_PARAMETER,Marine Engine System_Parameter_Engine Serial Number,Parameter,发动机铭牌组件记录有序列号参数,发动机::D8操作手册,发动机::D8操作手册::chunk_31
REL_000460,Marine Engine System_Control Device,Equipment,CONTROLS,Marine Engine System,System,控制装置控制发动机的转速和换档,发动机::D8操作手册,发动机::D8操作手册::chunk_14
REL_000461,Marine Engine System_Control Device,Equipment,CONTROLS,Marine Engine System_Drive Device,Component,控制装置通过控制杆将驱动装置置于空档,发动机::D8操作手册,发动机::D8操作手册::chunk_20
REL_000462,Marine Engine System_Control Device,Equipment,HAS_COMPONENT,Marine Engine System_Cruise Control,Component,控制装置包含巡航控制功能模块,发动机::D8操作手册,发动机::D8操作手册::chunk_14
REL_000463,Marine Engine System_Control Device,Equipment,HAS_PARAMETER,Parameter_Fuel Economy,Parameter,控制装置相关视图显示燃油经济性参数,发动机::D8操作手册,发动机::D8操作手册::chunk_14
REL_000464,Marine Engine System_Control Device,Equipment,REPAIRED_BY,RepairMethod_Adjust Friction Brake,RepairMethod,控制设备可通过调整摩擦制动器维修方法解决杆移动阻力问题,发动机::D8操作手册,发动机::D8操作手册::chunk_15
REL_000465,Marine Engine System_Control Software,Component,REPAIRED_BY,RepairMethod_Software Update,RepairMethod,控制软件组件通过软件更新方法进行修复,发动机::D8操作手册,发动机::D8操作手册::chunk_7
REL_000466,Marine Engine System_Coolant Temperature Gauge,Component,HAS_PARAMETER,Parameter_Coolant Temperature,Parameter,冷却剂温度计监测冷却剂温度参数,发动机::D8操作手册,发动机::D8操作手册::chunk_12
REL_000467,Marine Engine System_Cooling System,System,HAS_COMPONENT,Marine Engine System_Sea Water System,System,海水系统属于冷却系统的子部分,发动机::D8操作手册,发动机::D8操作手册::chunk_28
REL_000468,Marine Engine System_Cooling System,System,HAS_FAULT,Marine Engine System_FaultPhenomenon_Engine Corrosion,FaultPhenomenon,冷却系统故障可能导致发动机内部腐蚀现象,发动机::D8操作手册,发动机::D8操作手册::chunk_25
